Frame, Timestamp, Render Stars, Tonemapping, User Interface
1309, 1781787702481491658, 5173, 288, 16
1310, 1781787702487519029, 5169, 290, 343
1311, 1781787702494301844, 6074, 288, 337
1312, 1781787702499931636, 5166, 288, 88
1313, 1781787702506474519, 5170, 481, 826
1314, 1781787702512623570, 5295, 290, 280
1315, 1781787702518554486, 5171, 291, 367
1316, 1781787702525576252, 5749, 643, 417
1317, 1781787702531234208, 5165, 288, 16
1318, 1781787702537246614, 5162, 286, 359
1319, 1781787702544112130, 6192, 290, 339
1320, 1781787702549731420, 5168, 290, 88
1321, 1781787702556295685, 5167, 485, 798
1322, 1781787702562213392, 5302, 291, 289
1323, 1781787702567843269, 5167, 288, 78
1324, 1781787702574927470, 5495, 679, 733
1325, 1781787702580948378, 5167, 292, 291
1326, 1781787702586850387, 5163, 286, 353
1327, 1781787702593827862, 6164, 289, 339
1328, 1781787702599483210, 5168, 290, 16
1329, 1781787702605990353, 5168, 482, 678
1330, 1781787702612021200, 5433, 288, 338
1331, 1781787702617617880, 5166, 289, 87
1332, 1781787702624362474, 5375, 644, 629
1333, 1781787702630514009, 5284, 289, 289
1334, 1781787702636363406, 5008, 288, 355
1335, 1781787702643257305, 6167, 292, 357
1336, 1781787702648903031, 5165, 290, 16
1337, 1781787702654991008, 5163, 287, 364
1338, 1781787702673010486, 5696, 290, 340
1339, 1781787702679089414, 6008, 458, 88
1340, 1781787702685129491, 5168, 290, 361
1341, 1781787702692204539, 5642, 678, 411
1342, 1781787702697933768, 5160, 287, 288
1343, 1781787702703537974, 5168, 289, 87
1344, 1781787702710612574, 6138, 288, 351
1345, 1781787702716656029, 5171, 285, 290
1346, 1781787702723225851, 5165, 471, 842
1347, 1781787702729359017, 5497, 292, 339
