Frame, Timestamp, Render Stars, Tonemapping, User Interface
2622, 1781787710400211386, 2187, 290, 344
2623, 1781787710402804804, 2144, 290, 281
2624, 1781787710405086115, 1868, 290, 16
2625, 1781787710407761399, 1955, 290, 16
2626, 1781787710410734773, 2159, 291, 16
2627, 1781787710413579330, 1988, 291, 16
2628, 1781787710416077767, 2072, 291, 215
2629, 1781787710418472294, 2191, 291, 355
2630, 1781787710420840220, 2136, 289, 287
2631, 1781787710423628865, 1877, 291, 17
2632, 1781787710426383451, 2094, 289, 17
2633, 1781787710429223978, 1878, 291, 17
2634, 1781787710431743353, 2249, 291, 86
2635, 1781787710434016656, 2165, 293, 341
2636, 1781787710436631728, 2144, 289, 287
2637, 1781787710439021302, 1887, 289, 17
2638, 1781787710441827654, 1967, 313, 16
2639, 1781787710444507902, 2065, 289, 16
2640, 1781787710447318412, 2051, 290, 17
2641, 1781787710449812922, 2154, 293, 84
2642, 1781787710452352490, 2181, 290, 353
2643, 1781787710454605010, 2114, 292, 284
2644, 1781787710457363967, 1876, 291, 17
2645, 1781787710460336422, 2123, 289, 17
2646, 1781787710463152099, 1892, 291, 16
2647, 1781787710465672653, 2234, 289, 184
2648, 1781787710468074250, 2309, 295, 347
2649, 1781787710470450182, 2196, 291, 280
2650, 1781787710472998304, 1890, 292, 16
2651, 1781787710475996204, 2175, 291, 17
2652, 1781787710478894624, 1866, 290, 16
2653, 1781787710481407148, 2291, 291, 16
2654, 1781787710483693912, 2069, 294, 76
2655, 1781787710486276715, 2197, 290, 348
2656, 1781787710488577966, 2166, 291, 276
2657, 1781787710491427712, 1950, 289, 17
2658, 1781787710494127326, 2163, 292, 16
2659, 1781787710496903951, 1979, 292, 16
2660, 1781787710499396948, 2041, 294, 88
2661, 1781787710501767106, 2196, 291, 347
2662, 1781787710504146481, 2166, 291, 280
2663, 1781787710506980117, 1880, 291, 17
2664, 1781787710509935310, 2139, 293, 17
2665, 1781787710512798222, 1872, 291, 16
2666, 1781787710515316127, 2228, 290, 210
2667, 1781787710517619485, 2220, 293, 337
2668, 1781787710520203204, 2157, 291, 283
2669, 1781787710522760296, 1904, 291, 16
2670, 1781787710525700086, 2099, 289, 17
2671, 1781787710528625855, 1880, 290, 16
2672, 1781787710531134137, 2044, 289, 16
2673, 1781787710533423538, 2162, 293, 82
2674, 1781787710536052575, 2172, 290, 342
2675, 1781787710538347164, 2155, 291, 280
2676, 1781787710541025043, 1883, 290, 17
2677, 1781787710543773837, 2150, 290, 16
2678, 1781787710546617602, 1856, 290, 16
2679, 1781787710549130341, 2258, 293, 78
2680, 1781787710551512661, 2155, 291, 350
2681, 1781787710554001856, 2205, 291, 281
2682, 1781787710556715195, 1904, 291, 16
2683, 1781787710559344126, 2114, 290, 16
2684, 1781787710562059479, 1883, 292, 17
2685, 1781787710564825373, 2247, 291, 16
2686, 1781787710567348703, 2084, 293, 87
2687, 1781787710569952898, 2246, 290, 343
2688, 1781787710572292068, 2198, 290, 278
2689, 1781787710574935560, 1955, 290, 16
2690, 1781787710577706859, 2146, 291, 17
2691, 1781787710580524775, 1993, 291, 16
2692, 1781787710583040173, 2073, 292, 77
2693, 1781787710585547267, 2183, 290, 343
2694, 1781787710587833640, 2185, 292, 288
2695, 1781787710590605450, 1896, 291, 15
2696, 1781787710593342760, 2113, 290, 17
2697, 1781787710596150941, 1883, 290, 17
2698, 1781787710598651837, 2218, 292, 79
2699, 1781787710600922835, 2192, 289, 348
2700, 1781787710603530728, 2129, 291, 288
2701, 1781787710606050836, 1867, 290, 16
2702, 1781787710608760869, 2002, 290, 16
2703, 1781787710611685925, 2096, 289, 16
2704, 1781787710614451186, 2282, 289, 16
2705, 1781787710616933171, 2045, 290, 76
2706, 1781787710619518364, 2150, 289, 346
2707, 1781787710621935059, 2151, 290, 281
2708, 1781787710624838217, 1878, 291, 17
2709, 1781787710627776987, 2186, 288, 17
2710, 1781787710630567848, 2082, 292, 14
2711, 1781787710633061980, 2223, 292, 195
2712, 1781787710635464709, 2316, 291, 344
2713, 1781787710637873181, 2186, 291, 284
2714, 1781787710640632800, 1910, 292, 16
2715, 1781787710643137558, 2093, 289, 17
2716, 1781787710645773753, 1901, 292, 16
2717, 1781787710648606068, 2233, 289, 17
2718, 1781787710651167053, 2039, 294, 88
2719, 1781787710653599942, 2169, 291, 356
2720, 1781787710656212354, 2179, 292, 283
2721, 1781787710659215552, 1938, 291, 16
2722, 1781787710662124141, 2155, 291, 16
2723, 1781787710664624580, 1982, 291, 16
2724, 1781787710666898087, 2052, 291, 87
2725, 1781787710669456138, 2194, 292, 346
2726, 1781787710671767321, 2143, 292, 284
2727, 1781787710674455681, 1881, 291, 18
2728, 1781787710677190196, 2115, 290, 16
2729, 1781787710680044092, 1891, 289, 16
2730, 1781787710682533655, 2226, 294, 195
2731, 1781787710684905639, 2328, 291, 347
2732, 1781787710687388418, 2129, 293, 281
2733, 1781787710690166587, 1896, 291, 16
2734, 1781787710693042898, 2126, 291, 16
2735, 1781787710695827563, 1862, 291, 16
2736, 1781787710698362579, 2255, 290, 17
2737, 1781787710700619751, 2323, 292, 342
2738, 1781787710703228214, 2171, 291, 340
2739, 1781787710705715912, 1884, 291, 17
2740, 1781787710708431084, 1893, 290, 16
2741, 1781787710711300859, 2137, 291, 18
2742, 1781787710714118006, 1969, 289, 15
2743, 1781787710716600406, 2226, 291, 83
2744, 1781787710719144399, 2174, 291, 356
2745, 1781787710721419967, 2153, 291, 280
2746, 1781787710724079248, 1875, 291, 16
2747, 1781787710726850706, 2214, 291, 16
2748, 1781787710729705261, 1860, 292, 16
2749, 1781787710732199380, 2266, 290, 173
2750, 1781787710734510494, 2334, 295, 344
2751, 1781787710736957481, 2146, 289, 284
2752, 1781787710739476055, 1871, 291, 15
2753, 1781787710742130572, 1955, 290, 16
2754, 1781787710744817936, 2130, 292, 17
2755, 1781787710747654713, 1980, 290, 16
2756, 1781787710750177472, 2084, 290, 77
2757, 1781787710752807267, 2208, 291, 354
2758, 1781787710755155862, 2173, 291, 281
2759, 1781787710758221907, 1908, 292, 16
2760, 1781787710761112962, 2155, 290, 16
2761, 1781787710763862227, 1993, 290, 14
2762, 1781787710766334227, 2158, 291, 76
2763, 1781787710768981850, 2166, 291, 345
2764, 1781787710771292454, 2151, 288, 280
2765, 1781787710774057455, 1880, 290, 16
2766, 1781787710776805217, 2100, 289, 17
2767, 1781787710779636674, 1892, 291, 16
2768, 1781787710782128966, 2270, 288, 173
2769, 1781787710784435942, 2346, 292, 350
2770, 1781787710786907911, 2178, 291, 281
2771, 1781787710789402801, 1859, 290, 16
2772, 1781787710792372300, 1973, 289, 17
2773, 1781787710795271472, 2126, 291, 16
2774, 1781787710797861810, 1992, 289, 16
2775, 1781787710800140658, 2313, 291, 341
2776, 1781787710802720087, 2141, 291, 348
2777, 1781787710805036497, 1895, 291, 16
2778, 1781787710807735059, 1894, 292, 17
2779, 1781787710810476331, 2137, 290, 17
2780, 1781787710813270972, 1911, 290, 16
2781, 1781787710815755106, 2235, 292, 79
2782, 1781787710818167670, 2210, 290, 352
2783, 1781787710820545936, 2154, 290, 284
2784, 1781787710823249638, 1880, 291, 17
2785, 1781787710826177347, 1983, 327, 16
2786, 1781787710829078645, 2088, 291, 15
2787, 1781787710831567077, 2255, 290, 16
2788, 1781787710833857538, 2060, 289, 210
2789, 1781787710836459271, 2180, 291, 345
2790, 1781787710838989201, 2160, 290, 279
2791, 1781787710841930032, 1893, 290, 16
2792, 1781787710844797785, 2117, 289, 16
2793, 1781787710847322670, 1995, 293, 16
2794, 1781787710849592422, 2052, 291, 77
2795, 1781787710852081278, 2195, 291, 347
2796, 1781787710854379546, 2170, 291, 280
2797, 1781787710857152565, 1874, 289, 16
2798, 1781787710859922048, 2130, 292, 16
2799, 1781787710862756446, 1888, 290, 17
2800, 1781787710865259408, 2239, 292, 78
2801, 1781787710867546556, 2182, 290, 349
2802, 1781787710870015132, 2186, 290, 283
2803, 1781787710872471163, 1885, 290, 17
2804, 1781787710875160464, 2021, 288, 17
2805, 1781787710878000482, 2093, 289, 17
2806, 1781787710880726105, 2048, 289, 17
2807, 1781787710883211408, 2340, 290, 350
2808, 1781787710885751080, 2196, 292, 344
2809, 1781787710888099848, 1887, 288, 17
2810, 1781787710890990057, 1892, 289, 17
2811, 1781787710893414785, 2124, 291, 16
2812, 1781787710896286164, 2030, 291, 13
2813, 1781787710899126122, 2233, 292, 79
2814, 1781787710901899922, 2180, 292, 347
2815, 1781787710904165164, 2146, 290, 283
2816, 1781787710906719956, 1886, 288, 17
2817, 1781787710909676372, 2071, 289, 16
2818, 1781787710912617422, 1887, 288, 17
2819, 1781787710915157029, 2271, 289, 207
2820, 1781787710917459729, 1912, 291, 87
2821, 1781787710920017166, 2164, 289, 283
2822, 1781787710922527352, 2154, 291, 280
2823, 1781787710925452095, 1891, 290, 16
2824, 1781787710928424423, 2134, 291, 17
2825, 1781787710930933141, 1966, 289, 15
2826, 1781787710933172936, 2083, 291, 208
2827, 1781787710935717578, 2199, 289, 355
2828, 1781787710937998779, 2140, 290, 284
2829, 1781787710940755962, 1873, 289, 16
2830, 1781787710943467094, 2105, 289, 17
2831, 1781787710946271757, 1891, 289, 17
2832, 1781787710948803757, 2281, 289, 205
2833, 1781787710951140362, 2193, 290, 348
2834, 1781787710953616990, 2144, 290, 284
2835, 1781787710956124652, 1876, 291, 17
2836, 1781787710958805114, 1982, 321, 17
2837, 1781787710961503127, 2090, 291, 17
2838, 1781787710964327315, 2068, 291, 16
2839, 1781787710966867795, 2143, 291, 83
2840, 1781787710969447116, 2175, 291, 348
2841, 1781787710971753707, 2108, 291, 280
2842, 1781787710974598079, 1895, 288, 16
2843, 1781787710977450763, 2183, 290, 17
2844, 1781787710980275922, 1872, 290, 16
2845, 1781787710982803487, 2224, 291, 81
2846, 1781787710985353745, 1925, 291, 77
2847, 1781787710987644798, 2178, 291, 277
2848, 1781787710990461919, 2192, 290, 286
2849, 1781787710992913190, 2101, 289, 17
2850, 1781787710995508199, 1901, 292, 17
2851, 1781787710998293658, 2274, 289, 207
2852, 1781787711000795916, 1916, 291, 87
2853, 1781787711003269062, 2187, 290, 279
2854, 1781787711005603764, 2163, 291, 284
2855, 1781787711008264801, 1885, 291, 17
2856, 1781787711011029683, 2157, 291, 16
2857, 1781787711013874119, 1982, 291, 13
2858, 1781787711016347165, 2130, 291, 87
2859, 1781787711018870567, 2196, 290, 346
2860, 1781787711021160054, 2160, 290, 278
2861, 1781787711023920318, 1878, 290, 17
2862, 1781787711026809682, 2127, 292, 15
2863, 1781787711029599831, 1874, 291, 17
2864, 1781787711032115537, 2280, 289, 217
2865, 1781787711034413722, 2229, 291, 350
2866, 1781787711036927998, 2155, 290, 283
2867, 1781787711039432376, 1874, 289, 16
2868, 1781787711042064661, 1989, 320, 17
2869, 1781787711044801328, 2086, 292, 17
2870, 1781787711047617492, 1985, 288, 16
2871, 1781787711050121988, 2070, 291, 212
2872, 1781787711052735020, 2179, 290, 342
2873, 1781787711055053777, 2113, 290, 277
2874, 1781787711057760056, 1879, 291, 17
2875, 1781787711060502770, 2139, 289, 17
2876, 1781787711063301824, 1887, 290, 17
2877, 1781787711065831027, 2228, 293, 79
2878, 1781787711068213982, 2211, 291, 348
2879, 1781787711070661864, 2165, 291, 283
2880, 1781787711073393892, 1906, 291, 16
2881, 1781787711076335938, 2094, 289, 17
2882, 1781787711079181332, 1868, 291, 16
2883, 1781787711081669841, 2273, 289, 17
2884, 1781787711083949197, 2047, 290, 76
2885, 1781787711086564573, 2187, 289, 348
2886, 1781787711088950039, 2126, 291, 281
2887, 1781787711092093582, 1870, 291, 16
2888, 1781787711094952819, 2121, 289, 16
2889, 1781787711097511849, 1996, 291, 16
2890, 1781787711099798777, 2074, 291, 223
2891, 1781787711102336313, 2178, 291, 347
2892, 1781787711104649086, 2177, 293, 279
2893, 1781787711107405926, 1891, 289, 17
2894, 1781787711110199797, 2112, 290, 17
2895, 1781787711112973680, 1915, 290, 16
2896, 1781787711115512150, 2222, 293, 85
2897, 1781787711117822202, 2190, 290, 338
2898, 1781787711120261900, 2119, 290, 276
2899, 1781787711122760865, 1919, 293, 17
2900, 1781787711125355175, 1976, 321, 17
2901, 1781787711128259311, 2083, 292, 16
2902, 1781787711131067155, 2067, 288, 16
2903, 1781787711133588586, 2205, 293, 79
2904, 1781787711136171282, 2237, 291, 355
2905, 1781787711138505965, 2188, 288, 281
2906, 1781787711141379993, 1898, 290, 16
2907, 1781787711144091851, 2153, 292, 16
2908, 1781787711146920130, 1960, 290, 13
2909, 1781787711149411360, 2225, 290, 192
2910, 1781787711151800728, 2023, 292, 76
2911, 1781787711154200959, 2137, 292, 285
2912, 1781787711157045270, 2148, 289, 287
2913, 1781787711159802354, 2156, 292, 16
2914, 1781787711162638828, 1885, 290, 18
2915, 1781787711165125095, 2280, 290, 206
2916, 1781787711167403835, 1931, 289, 87
2917, 1781787711170017851, 2216, 290, 283
2918, 1781787711172540074, 2156, 291, 288
2919, 1781787711175482773, 1985, 292, 16
2920, 1781787711178331662, 2119, 291, 17
2921, 1781787711180871431, 1988, 290, 16
2922, 1781787711183116962, 2050, 292, 87
2923, 1781787711185674495, 2167, 291, 345
2924, 1781787711187935976, 2138, 290, 286
2925, 1781787711190716252, 1899, 289, 16
2926, 1781787711193481139, 2154, 291, 16
2927, 1781787711196315190, 1873, 291, 16
2928, 1781787711198801775, 2233, 290, 182
2929, 1781787711201068112, 2300, 292, 350
2930, 1781787711203517336, 2122, 290, 284
2931, 1781787711206001955, 1897, 291, 16
2932, 1781787711208676596, 2095, 290, 17
2933, 1781787711211353943, 1921, 291, 18
2934, 1781787711214165548, 2265, 290, 18
2935, 1781787711216668138, 2069, 289, 75
2936, 1781787711219257036, 2164, 291, 349
2937, 1781787711221540315, 2136, 291, 280
2938, 1781787711224397367, 1873, 291, 16
2939, 1781787711227084648, 2132, 290, 17
2940, 1781787711229896565, 1957, 291, 13
2941, 1781787711232410004, 2033, 295, 79
2942, 1781787711234719882, 2162, 292, 357
2943, 1781787711237194527, 2175, 292, 279
2944, 1781787711239928437, 1893, 290, 16
2945, 1781787711242838799, 2173, 288, 17
2946, 1781787711245681293, 1878, 291, 17
2947, 1781787711248178090, 2252, 291, 177
2948, 1781787711250455780, 2353, 293, 336
2949, 1781787711253075749, 2146, 291, 284
2950, 1781787711255424902, 1892, 291, 15
2951, 1781787711258560083, 1980, 290, 16
2952, 1781787711261424959, 2069, 292, 17
2953, 1781787711263949411, 2037, 290, 15
2954, 1781787711266183522, 2405, 294, 349
2955, 1781787711268706706, 2164, 292, 350
2956, 1781787711271001632, 1890, 289, 17
2957, 1781787711273836089, 1884, 292, 17
2958, 1781787711276561532, 2092, 289, 17
2959, 1781787711279386719, 1903, 293, 17
2960, 1781787711281903273, 2215, 290, 77
2961, 1781787711284185211, 2172, 290, 348
2962, 1781787711286625520, 2179, 292, 286
2963, 1781787711288940549, 1882, 290, 17
2964, 1781787711291538642, 1985, 324, 16
2965, 1781787711294518309, 2083, 290, 16
2966, 1781787711297336863, 2279, 291, 16
2967, 1781787711299824949, 2078, 290, 205
2968, 1781787711302369799, 2145, 288, 356
2969, 1781787711304670507, 2123, 291, 284
2970, 1781787711307418630, 1884, 291, 17
2971, 1781787711310172886, 2130, 292, 17
2972, 1781787711313003076, 1935, 288, 15
2973, 1781787711315512176, 2222, 292, 76
2974, 1781787711317798562, 2082, 290, 343
2975, 1781787711320280407, 2261, 291, 283
2976, 1781787711322884883, 1947, 290, 16
2977, 1781787711325569305, 2210, 291, 16
2978, 1781787711328314617, 2047, 291, 14
2979, 1781787711331139081, 2051, 295, 77
2980, 1781787711333682289, 2096, 291, 363
2981, 1781787711336252854, 2373, 292, 283
2982, 1781787711338600213, 1953, 291, 17
2983, 1781787711341633343, 2148, 290, 16
2984, 1781787711344563727, 1955, 288, 14
2985, 1781787711347423913, 2085, 290, 216
2986, 1781787711349894217, 2213, 290, 343
2987, 1781787711352533213, 2155, 290, 281
2988, 1781787711354868129, 1874, 292, 15
2989, 1781787711357736997, 2169, 291, 17
2990, 1781787711360484758, 1896, 288, 16
2991, 1781787711363404224, 2224, 293, 85
2992, 1781787711365900772, 2199, 292, 349
2993, 1781787711368448806, 2163, 292, 280
2994, 1781787711370735224, 1904, 290, 16
2995, 1781787711373465351, 2086, 288, 16
2996, 1781787711376363072, 1873, 292, 16
2997, 1781787711379204779, 2078, 289, 16
2998, 1781787711381680954, 2151, 293, 82
2999, 1781787711383960571, 2177, 293, 349
3000, 1781787711386580921, 2157, 291, 278
3001, 1781787711389043642, 1891, 289, 18
3002, 1781787711391683316, 2102, 288, 17
3003, 1781787711394574338, 1874, 290, 16
3004, 1781787711397402115, 2230, 289, 76
3005, 1781787711399917551, 2179, 290, 345
3006, 1781787711402632614, 2189, 289, 282
3007, 1781787711404944629, 1888, 289, 17
3008, 1781787711407796596, 2105, 289, 16
3009, 1781787711410462700, 1905, 291, 16
3010, 1781787711413291932, 2281, 290, 16
3011, 1781787711415791746, 2043, 290, 77
3012, 1781787711418184256, 2172, 290, 337
3013, 1781787711420651907, 2146, 289, 279
3014, 1781787711423347334, 1880, 291, 17
3015, 1781787711426250938, 2127, 290, 16
3016, 1781787711429052108, 2042, 290, 14
3017, 1781787711431550002, 2223, 292, 85
3018, 1781787711433822804, 2199, 290, 357
3019, 1781787711436425223, 2142, 291, 283
3020, 1781787711438774118, 1880, 291, 17
3021, 1781787711441552756, 2091, 291, 17
3022, 1781787711444450253, 1870, 290, 16
3023, 1781787711447264527, 2245, 290, 16
3024, 1781787711449772840, 2072, 294, 88
3025, 1781787711452437621, 2175, 290, 353
3026, 1781787711454818312, 2139, 291, 282
3027, 1781787711457659528, 1902, 291, 16
3028, 1781787711460363872, 2119, 291, 16
3029, 1781787711463109238, 2002, 293, 14
3030, 1781787711465601684, 2078, 290, 223
3031, 1781787711467934953, 2194, 291, 338
3032, 1781787711470386429, 2129, 292, 283
3033, 1781787711473130881, 1890, 291, 17
3034, 1781787711476018711, 2181, 288, 17
3035, 1781787711478832678, 1895, 289, 16
3036, 1781787711481310762, 2229, 291, 88
3037, 1781787711483575416, 2200, 291, 356
3038, 1781787711486216472, 2162, 291, 283
3039, 1781787711488513364, 1891, 290, 17
3040, 1781787711491314934, 1964, 291, 17
3041, 1781787711494199058, 2119, 290, 16
3042, 1781787711497012219, 2056, 289, 17
3043, 1781787711499567140, 2154, 292, 80
3044, 1781787711502115276, 2180, 292, 358
3045, 1781787711504392870, 2130, 291, 280
3046, 1781787711507148912, 1876, 290, 17
3047, 1781787711509888417, 2161, 290, 16
3048, 1781787711512714353, 1896, 291, 16
3049, 1781787711515221470, 2219, 293, 180
3050, 1781787711517539158, 2329, 294, 351
3051, 1781787711520111583, 2147, 290, 286
3052, 1781787711522647215, 1882, 292, 17
3053, 1781787711525624429, 1956, 298, 22
3054, 1781787711528492158, 2064, 290, 16
3055, 1781787711531021045, 2255, 289, 16
3056, 1781787711533269227, 2064, 290, 87
3057, 1781787711535819430, 2160, 291, 357
3058, 1781787711538116855, 2164, 292, 280
3059, 1781787711540916136, 1952, 291, 16
3060, 1781787711543774214, 2160, 291, 16
3061, 1781787711546606317, 2004, 290, 17
3062, 1781787711549097485, 2080, 290, 76
3063, 1781787711551376378, 2167, 289, 353
3064, 1781787711553856448, 2120, 291, 279
3065, 1781787711556510772, 1902, 290, 16
3066, 1781787711559421043, 2131, 291, 17
3067, 1781787711562248623, 1845, 290, 17
3068, 1781787711564766735, 2249, 292, 181
3069, 1781787711567046335, 2343, 293, 350
3070, 1781787711569619474, 2184, 291, 284
3071, 1781787711571941728, 1916, 292, 16
3072, 1781787711574848531, 2031, 290, 16
3073, 1781787711577719436, 2084, 290, 16
3074, 1781787711580459844, 2276, 289, 17
3075, 1781787711582955041, 2072, 291, 87
3076, 1781787711585449867, 2193, 290, 335
3077, 1781787711587718976, 2155, 291, 287
3078, 1781787711590530988, 1970, 290, 17
3079, 1781787711592959380, 2143, 290, 17
3080, 1781787711595743354, 2020, 290, 16
3081, 1781787711598469846, 2224, 294, 86
3082, 1781787711601072776, 2209, 291, 344
3083, 1781787711603530125, 2140, 289, 282
3084, 1781787711606039314, 1887, 289, 17
3085, 1781787711609010582, 2086, 290, 16
3086, 1781787711611907943, 1913, 292, 16
3087, 1781787711614419759, 2242, 291, 184
3088, 1781787711616710647, 2088, 291, 81
3089, 1781787711619405428, 2186, 289, 289
3090, 1781787711621745843, 2160, 291, 279
3091, 1781787711625097171, 1983, 327, 16
3092, 1781787711628323999, 2079, 290, 16
3093, 1781787711631434180, 2270, 291, 216
3094, 1781787711634079846, 2168, 290, 356
3095, 1781787711636812033, 2151, 292, 282
3096, 1781787711639673504, 1900, 293, 16
3097, 1781787711642845487, 1878, 290, 17
3098, 1781787711645963569, 2151, 288, 16
3099, 1781787711648517950, 1980, 291, 13
3100, 1781787711650948209, 2219, 294, 84
3101, 1781787711653441325, 2194, 289, 346
3102, 1781787711656260030, 2152, 291, 281
3103, 1781787711659166970, 1865, 290, 16
3104, 1781787711662493604, 2097, 289, 17
3105, 1781787711665312084, 1866, 291, 16
3106, 1781787711667814581, 2251, 291, 16
3107, 1781787711670255328, 2306, 291, 404
3108, 1781787711672753990, 2134, 292, 352
3109, 1781787711675458889, 1887, 290, 17
3110, 1781787711678138056, 1884, 291, 16
3111, 1781787711680957860, 2142, 290, 17
3112, 1781787711683453262, 1991, 290, 14
3113, 1781787711686047485, 2227, 289, 78
3114, 1781787711688383433, 2177, 291, 355
3115, 1781787711691424402, 2170, 291, 278
3116, 1781787711694517147, 1868, 291, 16
3117, 1781787711697270875, 2085, 290, 16
3118, 1781787711699765028, 1901, 290, 16
3119, 1781787711702414027, 2281, 289, 213
3120, 1781787711704724972, 2200, 291, 350
3121, 1781787711707575005, 2149, 291, 285
3122, 1781787711710484957, 1900, 291, 16
3123, 1781787711713236443, 1931, 289, 17
3124, 1781787711715768032, 2178, 291, 17
3125, 1781787711718139449, 1978, 290, 16
3126, 1781787711720541239, 2253, 290, 169
3127, 1781787711723243254, 2311, 292, 347
3128, 1781787711726133962, 2171, 293, 285
3129, 1781787711728965784, 1904, 291, 16
3130, 1781787711731428173, 2119, 290, 16
3131, 1781787711733708954, 1875, 290, 17
3132, 1781787711736316216, 2239, 292, 87
3133, 1781787711738636224, 1938, 292, 75
3134, 1781787711741466995, 2203, 291, 286
3135, 1781787711744175406, 2211, 291, 282
3136, 1781787711746979512, 2106, 287, 17
3137, 1781787711749525197, 1885, 291, 17
3138, 1781787711752048157, 2262, 290, 222
3139, 1781787711754320391, 1942, 292, 86
3140, 1781787711757106532, 2219, 289, 284
3141, 1781787711759764455, 2176, 289, 284
3142, 1781787711762586123, 1882, 291, 17
3143, 1781787711765298842, 2135, 290, 17
3144, 1781787711767950036, 2000, 290, 16
3145, 1781787711770377934, 2099, 289, 206
3146, 1781787711772886541, 2222, 289, 346
3147, 1781787711775561184, 2164, 292, 287
3148, 1781787711778415215, 1905, 290, 16
3149, 1781787711781157743, 2172, 291, 16
3150, 1781787711783666886, 1900, 290, 16
3151, 1781787711786273007, 2236, 292, 79
3152, 1781787711788642695, 1918, 291, 76
3153, 1781787711791491135, 2244, 291, 284
3154, 1781787711794173389, 2202, 291, 280
3155, 1781787711797019937, 2114, 288, 16
3156, 1781787711799524733, 1894, 290, 16
3157, 1781787711802038813, 2293, 290, 207
3158, 1781787711804275010, 2176, 290, 345
3159, 1781787711807020164, 2160, 291, 281
3160, 1781787711809674827, 1872, 290, 16
3161, 1781787711812330412, 1937, 290, 16
3162, 1781787711815182949, 2147, 290, 16
3163, 1781787711817745535, 2004, 290, 17
3164, 1781787711820211434, 2073, 291, 76
3165, 1781787711822796914, 2200, 292, 344
3166, 1781787711825435685, 2137, 291, 281
3167, 1781787711828099961, 1861, 291, 16
3168, 1781787711830903155, 2136, 291, 17
3169, 1781787711833415862, 1901, 290, 16
3170, 1781787711836037714, 2213, 291, 75
3171, 1781787711838344441, 1909, 291, 77
3172, 1781787711841030611, 2180, 291, 281
3173, 1781787711843799461, 2179, 292, 279
3174, 1781787711846605739, 1982, 322, 17
3175, 1781787711849103527, 2096, 289, 17
3176, 1781787711851450800, 2068, 291, 15
3177, 1781787711854642337, 2217, 293, 91
3178, 1781787711857770114, 2139, 294, 345
3179, 1781787711860435434, 2301, 291, 284
3180, 1781787711862865032, 2023, 290, 16
3181, 1781787711865642787, 2139, 290, 17
3182, 1781787711868664040, 2246, 290, 16
3183, 1781787711871254375, 1831, 291, 76
3184, 1781787711874036916, 2120, 292, 353
3185, 1781787711877067787, 2310, 290, 284
3186, 1781787711880103600, 2027, 290, 16
3187, 1781787711882473241, 2211, 291, 16
3188, 1781787711884829616, 2236, 288, 16
3189, 1781787711887187033, 2151, 291, 88
3190, 1781787711889653442, 2406, 293, 349
3191, 1781787711892315056, 2394, 292, 307
3192, 1781787711895047020, 2169, 290, 16
3193, 1781787711897892171, 1894, 289, 16
3194, 1781787711900367117, 2283, 292, 16
3195, 1781787711902946490, 1926, 292, 75
3196, 1781787711905214227, 2190, 288, 356
3197, 1781787711908055674, 2150, 290, 282
3198, 1781787711910925712, 2008, 291, 16
3199, 1781787711913768413, 2128, 289, 16
3200, 1781787711916280002, 2312, 291, 17
3201, 1781787711918808866, 1871, 291, 76
3202, 1781787711921101817, 2104, 290, 351
3203, 1781787711923910405, 2260, 290, 286
3204, 1781787711926672592, 2023, 290, 16
3205, 1781787711929474455, 2180, 289, 17
3206, 1781787711931980459, 2255, 290, 16
3207, 1781787711934286386, 2162, 292, 91
3208, 1781787711936739859, 2137, 292, 352
3209, 1781787711939210100, 2233, 290, 287
3210, 1781787711941945851, 1971, 314, 16
3211, 1781787711944661772, 2087, 293, 17
3212, 1781787711947529026, 2279, 288, 16
3213, 1781787711950038863, 2059, 289, 87
3214, 1781787711952719351, 2210, 291, 345
3215, 1781787711955169460, 2146, 289, 280
3216, 1781787711957952051, 1995, 290, 16
3217, 1781787711960615428, 2131, 291, 17
3218, 1781787711963405125, 1987, 290, 16
3219, 1781787711966211090, 2061, 293, 78
3220, 1781787711968970761, 2198, 291, 353
3221, 1781787711971226765, 2158, 290, 282
3222, 1781787711974035102, 1868, 291, 16
3223, 1781787711976773701, 2173, 291, 16
3224, 1781787711979589044, 1900, 290, 16
3225, 1781787711982100125, 2236, 292, 181
3226, 1781787711984390943, 2297, 293, 357
3227, 1781787711986857891, 2150, 290, 287
3228, 1781787711989362801, 1881, 293, 17
3229, 1781787711992024137, 2096, 289, 17
3230, 1781787711994693978, 1846, 290, 17
3231, 1781787711997521238, 2069, 291, 16
3232, 1781787712000037873, 2160, 294, 84
3233, 1781787712002752462, 2163, 291, 344
3234, 1781787712005042917, 2129, 290, 279
3235, 1781787712007693372, 1880, 291, 18
3236, 1781787712010416049, 2124, 292, 16
3237, 1781787712013224840, 1894, 292, 16
3238, 1781787712015733363, 2261, 290, 74
3239, 1781787712018054861, 1922, 291, 77
3240, 1781787712020535445, 2178, 290, 287
3241, 1781787712023384026, 2165, 292, 284
3242, 1781787712026288208, 2098, 291, 17
3243, 1781787712029091009, 1862, 292, 16
3244, 1781787712031571398, 2255, 290, 188
3245, 1781787712033848110, 2403, 293, 355
3246, 1781787712036480755, 2215, 291, 284
3247, 1781787712038802663, 1883, 292, 16
3248, 1781787712041425439, 1949, 289, 16
3249, 1781787712044192972, 2135, 292, 17
3250, 1781787712046995069, 1967, 292, 17
3251, 1781787712049537545, 2072, 292, 88
3252, 1781787712051920834, 2184, 290, 343
3253, 1781787712054317590, 2139, 292, 280
3254, 1781787712057132416, 1877, 291, 17
3255, 1781787712059880186, 2110, 289, 16
3256, 1781787712062684671, 1874, 291, 16
